GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,RES_ONLYA,TRUSTA,AIANHHA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7V001
"G20017300095132","2010","2","4","Kansas","20","Sedgwick County","173",,,"009513","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,2214
"G20017300096031","2010","2","4","Kansas","20","Sedgwick County","173",,,"009603","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,2889
"G20017300096041","2010","2","4","Kansas","20","Sedgwick County","173",,,"009604","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1380
"G20017300096042","2010","2","4","Kansas","20","Sedgwick County","173",,,"009604","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1319
"G20017300096051","2010","2","4","Kansas","20","Sedgwick County","173",,,"009605","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,2408
"G20017300096052","2010","2","4","Kansas","20","Sedgwick County","173",,,"009605","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,2745
"G20017300097001","2010","2","4","Kansas","20","Sedgwick County","173",,,"009700","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,2779
"G20017300097002","2010","2","4","Kansas","20","Sedgwick County","173",,,"009700","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1329
"G20017300097003","2010","2","4","Kansas","20","Sedgwick County","173",,,"009700","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,1980
"G20017300098011","2010","2","4","Kansas","20","Sedgwick County","173",,,"009801","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1372
"G20017300098012","2010","2","4","Kansas","20","Sedgwick County","173",,,"009801","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,868
"G20017300098013","2010","2","4","Kansas","20","Sedgwick County","173",,,"009801","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,1120
"G20017300098014","2010","2","4","Kansas","20","Sedgwick County","173",,,"009801","4",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 4",,1279
"G20017300098021","2010","2","4","Kansas","20","Sedgwick County","173",,,"009802","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1592
"G20017300098022","2010","2","4","Kansas","20","Sedgwick County","173",,,"009802","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,2047
"G20017300098023","2010","2","4","Kansas","20","Sedgwick County","173",,,"009802","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,742
"G20017300098024","2010","2","4","Kansas","20","Sedgwick County","173",,,"009802","4",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 4",,936
"G20017300098025","2010","2","4","Kansas","20","Sedgwick County","173",,,"009802","5",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 5",,2669
"G20017300099001","2010","2","4","Kansas","20","Sedgwick County","173",,,"009900","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1509
"G20017300099002","2010","2","4","Kansas","20","Sedgwick County","173",,,"009900","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1091
"G20017300099003","2010","2","4","Kansas","20","Sedgwick County","173",,,"009900","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,1182
"G20017300099004","2010","2","4","Kansas","20","Sedgwick County","173",,,"009900","4",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 4",,1754
"G20017300099005","2010","2","4","Kansas","20","Sedgwick County","173",,,"009900","5",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 5",,1976
"G20017300099006","2010","2","4","Kansas","20","Sedgwick County","173",,,"009900","6",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 6",,781
"G20017300099007","2010","2","4","Kansas","20","Sedgwick County","173",,,"009900","7",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 7",,1866
"G20017300100011","2010","2","4","Kansas","20","Sedgwick County","173",,,"010001","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1606
"G20017300100012","2010","2","4","Kansas","20","Sedgwick County","173",,,"010001","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,2534
"G20017300100021","2010","2","4","Kansas","20","Sedgwick County","173",,,"010002","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1887
"G20017300100022","2010","2","4","Kansas","20","Sedgwick County","173",,,"010002","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1608
"G20017300100031","2010","2","4","Kansas","20","Sedgwick County","173",,,"010003","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,2224
"G20017300100041","2010","2","4","Kansas","20","Sedgwick County","173",,,"010004","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1453
"G20017300100042","2010","2","4","Kansas","20","Sedgwick County","173",,,"010004","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,3202
"G20017300100043","2010","2","4","Kansas","20","Sedgwick County","173",,,"010004","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,1327
"G20017300100051","2010","2","4","Kansas","20","Sedgwick County","173",,,"010005","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1285
"G20017300100052","2010","2","4","Kansas","20","Sedgwick County","173",,,"010005","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1426
"G20017300100053","2010","2","4","Kansas","20","Sedgwick County","173",,,"010005","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,997
"G20017300101061","2010","2","4","Kansas","20","Sedgwick County","173",,,"010106","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,2798
"G20017300101071","2010","2","4","Kansas","20","Sedgwick County","173",,,"010107","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1624
"G20017300101072","2010","2","4","Kansas","20","Sedgwick County","173",,,"010107","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1930
"G20017300101081","2010","2","4","Kansas","20","Sedgwick County","173",,,"010108","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1255
"G20017300101082","2010","2","4","Kansas","20","Sedgwick County","173",,,"010108","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1095
"G20017300101091","2010","2","4","Kansas","20","Sedgwick County","173",,,"010109","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,2054
"G20017300101101","2010","2","4","Kansas","20","Sedgwick County","173",,,"010110","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1463
"G20017300101111","2010","2","4","Kansas","20","Sedgwick County","173",,,"010111","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1908
"G20017300101112","2010","2","4","Kansas","20","Sedgwick County","173",,,"010111","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1313
"G20017300101113","2010","2","4","Kansas","20","Sedgwick County","173",,,"010111","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,2681
"G20017300101114","2010","2","4","Kansas","20","Sedgwick County","173",,,"010111","4",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 4",,1060
"G20017300101131","2010","2","4","Kansas","20","Sedgwick County","173",,,"010113","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1280
"G20017300101132","2010","2","4","Kansas","20","Sedgwick County","173",,,"010113","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,2408
"G20017300101151","2010","2","4","Kansas","20","Sedgwick County","173",,,"010115","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,6996
"G20017300101161","2010","2","4","Kansas","20","Sedgwick County","173",,,"010116","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,2200
"G20017300102001","2010","2","4","Kansas","20","Sedgwick County","173",,,"010200","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,2078
"G20017300102002","2010","2","4","Kansas","20","Sedgwick County","173",,,"010200","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,831
"G20017300102003","2010","2","4","Kansas","20","Sedgwick County","173",,,"010200","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,2360
"G20017300102004","2010","2","4","Kansas","20","Sedgwick County","173",,,"010200","4",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 4",,1703
"G20017300102005","2010","2","4","Kansas","20","Sedgwick County","173",,,"010200","5",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 5",,2357
"G20017300103001","2010","2","4","Kansas","20","Sedgwick County","173",,,"010300","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,6131
"G20017300103002","2010","2","4","Kansas","20","Sedgwick County","173",,,"010300","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1142
"G20017300103003","2010","2","4","Kansas","20","Sedgwick County","173",,,"010300","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,1665
"G20017300103004","2010","2","4","Kansas","20","Sedgwick County","173",,,"010300","4",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 4",,1444
"G20017300103005","2010","2","4","Kansas","20","Sedgwick County","173",,,"010300","5",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 5",,1574
"G20017300104001","2010","2","4","Kansas","20","Sedgwick County","173",,,"010400","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,1225
"G20017300104002","2010","2","4","Kansas","20","Sedgwick County","173",,,"010400","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1015
"G20017300105001","2010","2","4","Kansas","20","Sedgwick County","173",,,"010500","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,2414
"G20017300105002","2010","2","4","Kansas","20","Sedgwick County","173",,,"010500","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1716
"G20017300106001","2010","2","4","Kansas","20","Sedgwick County","173",,,"010600","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,996
"G20017300106002","2010","2","4","Kansas","20","Sedgwick County","173",,,"010600","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,1531
"G20017300106003","2010","2","4","Kansas","20","Sedgwick County","173",,,"010600","3",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 3",,1445
"G20017300107001","2010","2","4","Kansas","20","Sedgwick County","173",,,"010700","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,903
"G20017300107002","2010","2","4","Kansas","20","Sedgwick County","173",,,"010700","2",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 2",,2343
"G20017300108011","2010","2","4","Kansas","20","Sedgwick County","173",,,"010801","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,2878
"G20017300108021","2010","2","4","Kansas","20","Sedgwick County","173",,,"010802","1",,,,,,,,,,"48620","99999","556",,,,,,,,,,,,,,"Block Group 1",,2366
"G20017509656001","2010","2","4","Kansas","20","Seward County","175",,,"965600","1",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 1",,601
"G20017509656002","2010","2","4","Kansas","20","Seward County","175",,,"965600","2",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 2",,1155
"G20017509656003","2010","2","4","Kansas","20","Seward County","175",,,"965600","3",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 3",,641
"G20017509657001","2010","2","4","Kansas","20","Seward County","175",,,"965700","1",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 1",,1664
"G20017509657002","2010","2","4","Kansas","20","Seward County","175",,,"965700","2",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 2",,1736
"G20017509657003","2010","2","4","Kansas","20","Seward County","175",,,"965700","3",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 3",,1159
"G20017509658001","2010","2","4","Kansas","20","Seward County","175",,,"965800","1",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 1",,1185
"G20017509658002","2010","2","4","Kansas","20","Seward County","175",,,"965800","2",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 2",,943
"G20017509658003","2010","2","4","Kansas","20","Seward County","175",,,"965800","3",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 3",,1254
"G20017509658004","2010","2","4","Kansas","20","Seward County","175",,,"965800","4",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 4",,1022
"G20017509659001","2010","2","4","Kansas","20","Seward County","175",,,"965900","1",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 1",,1676
"G20017509659002","2010","2","4","Kansas","20","Seward County","175",,,"965900","2",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 2",,1311
"G20017509659003","2010","2","4","Kansas","20","Seward County","175",,,"965900","3",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 3",,1527
"G20017509659004","2010","2","4","Kansas","20","Seward County","175",,,"965900","4",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 4",,2289
"G20017509660001","2010","2","4","Kansas","20","Seward County","175",,,"966000","1",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 1",,1813
"G20017509660002","2010","2","4","Kansas","20","Seward County","175",,,"966000","2",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 2",,1177
"G20017509660003","2010","2","4","Kansas","20","Seward County","175",,,"966000","3",,,,,,,,,,"30580","99999","999",,,,,,,,,,,,,,"Block Group 3",,1799
"G20017700004001","2010","2","4","Kansas","20","Shawnee County","177",,,"000400","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,824
"G20017700004002","2010","2","4","Kansas","20","Shawnee County","177",,,"000400","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1023
"G20017700004003","2010","2","4","Kansas","20","Shawnee County","177",,,"000400","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,1159
"G20017700004004","2010","2","4","Kansas","20","Shawnee County","177",,,"000400","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,1414
"G20017700005001","2010","2","4","Kansas","20","Shawnee County","177",,,"000500","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,966
"G20017700005002","2010","2","4","Kansas","20","Shawnee County","177",,,"000500","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,527
"G20017700005003","2010","2","4","Kansas","20","Shawnee County","177",,,"000500","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,949
"G20017700006001","2010","2","4","Kansas","20","Shawnee County","177",,,"000600","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1100
"G20017700006002","2010","2","4","Kansas","20","Shawnee County","177",,,"000600","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,669
"G20017700006003","2010","2","4","Kansas","20","Shawnee County","177",,,"000600","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,644
"G20017700007001","2010","2","4","Kansas","20","Shawnee County","177",,,"000700","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1253
"G20017700007002","2010","2","4","Kansas","20","Shawnee County","177",,,"000700","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1918
"G20017700008001","2010","2","4","Kansas","20","Shawnee County","177",,,"000800","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,885
"G20017700008002","2010","2","4","Kansas","20","Shawnee County","177",,,"000800","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,820
"G20017700008003","2010","2","4","Kansas","20","Shawnee County","177",,,"000800","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,985
"G20017700008004","2010","2","4","Kansas","20","Shawnee County","177",,,"000800","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,973
"G20017700009001","2010","2","4","Kansas","20","Shawnee County","177",,,"000900","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,545
"G20017700009002","2010","2","4","Kansas","20","Shawnee County","177",,,"000900","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,977
"G20017700009003","2010","2","4","Kansas","20","Shawnee County","177",,,"000900","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,783
"G20017700009004","2010","2","4","Kansas","20","Shawnee County","177",,,"000900","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,950
"G20017700010001","2010","2","4","Kansas","20","Shawnee County","177",,,"001000","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,880
"G20017700010002","2010","2","4","Kansas","20","Shawnee County","177",,,"001000","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,855
"G20017700010003","2010","2","4","Kansas","20","Shawnee County","177",,,"001000","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,612
"G20017700010004","2010","2","4","Kansas","20","Shawnee County","177",,,"001000","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,1027
"G20017700011001","2010","2","4","Kansas","20","Shawnee County","177",,,"001100","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1085
"G20017700011002","2010","2","4","Kansas","20","Shawnee County","177",,,"001100","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1028
"G20017700011003","2010","2","4","Kansas","20","Shawnee County","177",,,"001100","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,1277
"G20017700012001","2010","2","4","Kansas","20","Shawnee County","177",,,"001200","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,675
"G20017700012002","2010","2","4","Kansas","20","Shawnee County","177",,,"001200","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1609
"G20017700013001","2010","2","4","Kansas","20","Shawnee County","177",,,"001300","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1030
"G20017700013002","2010","2","4","Kansas","20","Shawnee County","177",,,"001300","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1658
"G20017700013003","2010","2","4","Kansas","20","Shawnee County","177",,,"001300","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,783
"G20017700013004","2010","2","4","Kansas","20","Shawnee County","177",,,"001300","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,670
"G20017700015001","2010","2","4","Kansas","20","Shawnee County","177",,,"001500","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,631
"G20017700015002","2010","2","4","Kansas","20","Shawnee County","177",,,"001500","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,755
"G20017700015003","2010","2","4","Kansas","20","Shawnee County","177",,,"001500","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,739
"G20017700016011","2010","2","4","Kansas","20","Shawnee County","177",,,"001601","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1532
"G20017700016012","2010","2","4","Kansas","20","Shawnee County","177",,,"001601","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,938
"G20017700016013","2010","2","4","Kansas","20","Shawnee County","177",,,"001601","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,269
"G20017700016031","2010","2","4","Kansas","20","Shawnee County","177",,,"001603","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1491
"G20017700016032","2010","2","4","Kansas","20","Shawnee County","177",,,"001603","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1440
"G20017700016041","2010","2","4","Kansas","20","Shawnee County","177",,,"001604","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,2222
"G20017700016042","2010","2","4","Kansas","20","Shawnee County","177",,,"001604","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1321
"G20017700018001","2010","2","4","Kansas","20","Shawnee County","177",,,"001800","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1090
"G20017700018002","2010","2","4","Kansas","20","Shawnee County","177",,,"001800","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1565
"G20017700018003","2010","2","4","Kansas","20","Shawnee County","177",,,"001800","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,607
"G20017700018004","2010","2","4","Kansas","20","Shawnee County","177",,,"001800","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,886
"G20017700019001","2010","2","4","Kansas","20","Shawnee County","177",,,"001900","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1050
"G20017700019002","2010","2","4","Kansas","20","Shawnee County","177",,,"001900","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,751
"G20017700019003","2010","2","4","Kansas","20","Shawnee County","177",,,"001900","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,561
"G20017700019004","2010","2","4","Kansas","20","Shawnee County","177",,,"001900","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,653
"G20017700021001","2010","2","4","Kansas","20","Shawnee County","177",,,"002100","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,806
"G20017700021002","2010","2","4","Kansas","20","Shawnee County","177",,,"002100","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,682
"G20017700021003","2010","2","4","Kansas","20","Shawnee County","177",,,"002100","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,608
"G20017700021004","2010","2","4","Kansas","20","Shawnee County","177",,,"002100","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,723
"G20017700021005","2010","2","4","Kansas","20","Shawnee County","177",,,"002100","5",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 5",,532
"G20017700022001","2010","2","4","Kansas","20","Shawnee County","177",,,"002200","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,711
"G20017700022002","2010","2","4","Kansas","20","Shawnee County","177",,,"002200","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1078
"G20017700022003","2010","2","4","Kansas","20","Shawnee County","177",,,"002200","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,774
"G20017700024001","2010","2","4","Kansas","20","Shawnee County","177",,,"002400","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1990
"G20017700024002","2010","2","4","Kansas","20","Shawnee County","177",,,"002400","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,2695
"G20017700024003","2010","2","4","Kansas","20","Shawnee County","177",,,"002400","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,1125
"G20017700025001","2010","2","4","Kansas","20","Shawnee County","177",,,"002500","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,878
"G20017700025002","2010","2","4","Kansas","20","Shawnee County","177",,,"002500","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,613
"G20017700025003","2010","2","4","Kansas","20","Shawnee County","177",,,"002500","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,1223
"G20017700026011","2010","2","4","Kansas","20","Shawnee County","177",,,"002601","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1407
"G20017700026012","2010","2","4","Kansas","20","Shawnee County","177",,,"002601","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1205
"G20017700026013","2010","2","4","Kansas","20","Shawnee County","177",,,"002601","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,1307
"G20017700026021","2010","2","4","Kansas","20","Shawnee County","177",,,"002602","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,2543
"G20017700026022","2010","2","4","Kansas","20","Shawnee County","177",,,"002602","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1824
"G20017700026023","2010","2","4","Kansas","20","Shawnee County","177",,,"002602","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,1968
"G20017700027011","2010","2","4","Kansas","20","Shawnee County","177",,,"002701","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,920
"G20017700027012","2010","2","4","Kansas","20","Shawnee County","177",,,"002701","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1051
"G20017700027013","2010","2","4","Kansas","20","Shawnee County","177",,,"002701","3",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 3",,1142
"G20017700027014","2010","2","4","Kansas","20","Shawnee County","177",,,"002701","4",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 4",,1402
"G20017700027021","2010","2","4","Kansas","20","Shawnee County","177",,,"002702","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,2891
"G20017700027022","2010","2","4","Kansas","20","Shawnee County","177",,,"002702","2",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 2",,1347
"G20017700028001","2010","2","4","Kansas","20","Shawnee County","177",,,"002800","1",,,,,,,,,,"45820","99999","999",,,,,,,,,,,,,,"Block Group 1",,1295
